Date,Time,Open,High,Low,Close,Volume
2019.12.09,0:00,8402.37,8423.11,8342.61,8346.87,62714
2019.12.10,0:00,8349.74,8394.87,8293.11,8364.37,95525
2019.12.11,0:00,8362.99,8407.11,8341.61,8403.99,78424
2019.12.12,0:00,8402.49,8492.87,8377.11,8467.74,112948
2019.12.13,0:00,8484.49,8519.87,8432.61,8489.99,94101
2019.12.16,0:00,8506.74,8587.37,8500.11,8574.37,60003
2019.12.17,0:00,8571.61,8593.87,8559.87,8568.87,64064
2019.12.18,0:00,8564.99,8609.87,8562.87,8592.87,52216
2019.12.19,0:00,8592.99,8651.87,8577.11,8650.24,52478
2019.12.20,0:00,8648.87,8693.87,8635.24,8679.24,60666
2019.12.23,0:00,8683.11,8713.11,8677.24,8700.61,42584
2019.12.24,0:00,8701.87,8708.87,8680.37,8702.61,23699
2019.12.26,0:00,8704.87,8778.87,8701.49,8776.37,32822
2019.12.27,0:00,8774.74,8817.74,8746.49,8758.99,55477
2019.12.30,0:00,8760.37,8786.11,8668.37,8708.37,74676
2019.12.31,0:00,8708.11,8748.37,8669.37,8748.37,59552
2020.01.02,0:00,8752.11,8881.37,8745.11,8881.11,70814
2020.01.03,0:00,8878.24,8887.61,8716.49,8792.61,137190
2020.01.06,0:00,8749.87,8855.61,8706.61,8834.87,111983
2020.01.07,0:00,8838.49,8877.74,8809.24,8828.24,102212
2020.01.08,0:00,8825.61,8954.11,8662.37,8928.61,162540
2020.01.09,0:00,8931.87,9003.87,8914.11,8992.24,99132
2020.01.10,0:00,8992.74,9039.24,8950.11,8962.37,84248
2020.01.13,0:00,8966.87,9078.87,8966.87,9073.37,68943
2020.01.14,0:00,9073.74,9098.11,9019.61,9047.49,107653
2020.01.15,0:00,9047.61,9080.37,9007.61,9045.87,98205
2020.01.16,0:00,9047.99,9125.74,9047.99,9123.37,71553
2020.01.17,0:00,9125.37,9177.11,9118.11,9161.11,67856
2020.01.20,0:00,9163.74,9174.87,9148.61,9164.11,24953
2020.01.21,0:00,9163.99,9187.11,9103.87,9162.61,93851
2020.01.22,0:00,9169.49,9241.61,9162.37,9175.74,84531
2020.01.23,0:00,9177.74,9242.37,9139.87,9240.24,109669
2020.01.24,0:00,9242.49,9277.37,9099.37,9132.51,119420
2020.01.27,0:00,9055.74,9057.99,8915.87,8949.99,172876
2020.01.28,0:00,8944.74,9126.49,8943.37,9114.99,126904
2020.01.29,0:00,9112.49,9151.37,9063.87,9098.11,124021
2020.01.30,0:00,9106.74,9231.87,8996.61,9229.37,184342
2020.01.31,0:00,9215.74,9240.74,8959.24,9008.61,189537
2020.02.03,0:00,8972.37,9148.61,8972.37,9097.74,177347
2020.02.04,0:00,9090.87,9362.61,9066.11,9354.37,135422
2020.02.05,0:00,9352.61,9456.61,9310.87,9380.37,168788
2020.02.06,0:00,9381.49,9455.61,9354.37,9455.49,140557
2020.02.07,0:00,9459.61,9459.87,9375.61,9399.37,134667
2020.02.10,0:00,9389.87,9521.49,9320.37,9516.37,126280
2020.02.11,0:00,9513.24,9601.87,9493.87,9524.24,120673
2020.02.12,0:00,9526.74,9618.11,9515.74,9613.61,104112
2020.02.13,0:00,9609.99,9635.61,9501.49,9615.74,140491
2020.02.14,0:00,9616.74,9650.11,9581.37,9624.99,108747
2020.02.17,0:00,9629.61,9679.24,9628.49,9658.74,41520
2020.02.18,0:00,9594.37,9646.37,9526.61,9631.87,123245
2020.02.19,0:00,9632.87,9738.74,9630.11,9723.74,86128
2020.02.20,0:00,9732.24,9752.87,9507.24,9607.61,159005
2020.02.21,0:00,9605.61,9613.11,9403.11,9450.37,182289
2020.02.24,0:00,9336.11,9355.37,9033.87,9088.74,254784
2020.02.25,0:00,9077.49,9216.49,8804.49,8867.49,271766
2020.02.26,0:00,8861.49,9031.87,8704.24,8815.24,305424
2020.02.27,0:00,8814.37,8871.99,8328.11,8344.11,331355
2020.02.28,0:00,8346.49,8538.37,8121.37,8500.99,379459
2020.03.02,0:00,8328.99,8882.11,8224.24,8818.74,373722
2020.03.03,0:00,8838.61,9001.11,8511.87,8559.49,331249
2020.03.04,0:00,8553.11,8949.84,8508.24,8889.47,273756
2020.03.05,0:00,8886.84,8898.71,8612.71,8674.84,269501
2020.03.06,0:00,8676.09,8726.71,8312.21,8507.97,314600
2020.03.09,0:00,8371.59,8371.59,7823.59,7920.47,155560
2020.03.10,0:00,7907.71,8384.97,7821.09,8363.09,259288
2020.03.11,0:00,8315.47,8340.47,7899.34,8011.34,262242
2020.03.12,0:00,7999.09,8110.84,7134.47,7161.97,221216
2020.03.13,0:00,7102.84,7983.34,6943.59,7923.47,193497
2020.03.16,0:00,7906.21,7908.34,6929.47,7054.59,122185
2020.03.17,0:00,7067.34,7558.97,6954.59,7369.34,174973
2020.03.18,0:00,7333.97,7401.84,6830.71,7260.71,165842
2020.03.19,0:00,7247.09,7521.59,6895.47,7204.71,229377
2020.03.20,0:00,7193.59,7653.09,6965.21,6979.59,225084
2020.03.23,0:00,6768.21,7326.47,6633.47,6984.71,248763
2020.03.24,0:00,7025.84,7581.97,7025.84,7564.84,246284
2020.03.25,0:00,7555.71,7776.09,7382.71,7493.97,289970
2020.03.26,0:00,7507.97,7912.97,7326.47,7884.09,249638
2020.03.27,0:00,7906.47,7911.21,7573.21,7590.34,238152
2020.03.30,0:00,7430.34,7901.21,7427.97,7870.71,242210
2020.03.31,0:00,7870.84,8014.97,7765.71,7797.09,228523
2020.04.01,0:00,7787.71,7789.84,7423.97,7482.34,221481
2020.04.02,0:00,7488.34,7673.84,7394.59,7640.21,228425
2020.04.03,0:00,7642.34,7677.21,7440.47,7534.47,204112
2020.04.06,0:00,7557.84,8109.84,7557.84,8047.09,197328
2020.04.07,0:00,8041.59,8314.21,7958.71,8010.59,261647
2020.04.08,0:00,8023.34,8252.71,7964.59,8211.97,232595
2020.04.09,0:00,8197.34,8337.34,8114.59,8251.97,242801
2020.04.13,0:00,8318.84,8351.47,8083.59,8351.47,175612
2020.04.14,0:00,8352.34,8715.84,8332.71,8715.84,184727
2020.04.15,0:00,8713.84,8716.59,8499.09,8588.34,200933
2020.04.16,0:00,8589.21,8854.34,8512.97,8850.21,207110
2020.04.17,0:00,8936.34,8978.71,8702.34,8820.34,211070
2020.04.20,0:00,8809.59,8858.09,8699.34,8726.21,197573
2020.04.21,0:00,8716.47,8774.84,8356.21,8449.21,243794
2020.04.22,0:00,8461.59,8711.34,8413.84,8645.21,183669
2020.04.23,0:00,8644.09,8797.97,8593.71,8611.97,189428
2020.04.24,0:00,8592.34,8792.59,8509.47,8779.97,172662
2020.04.27,0:00,8826.09,8909.71,8742.59,8829.47,158276
2020.04.28,0:00,8831.09,8957.47,8666.34,8710.59,175138
2020.04.29,0:00,8778.84,9129.59,8745.47,9129.21,179370
2020.04.30,0:00,9113.71,9155.71,8868.97,8881.59,201872
2020.05.01,0:00,8853.97,8891.09,8683.34,8727.47,183556
2020.05.04,0:00,8624.34,8837.84,8567.84,8819.84,185703
2020.05.05,0:00,8816.59,9032.71,8809.34,8945.71,160758
2020.05.06,0:00,8940.21,9067.97,8889.47,8957.09,179312
2020.05.07,0:00,8959.47,9137.47,8941.09,9129.34,167959
2020.05.08,0:00,9120.59,9247.21,9112.97,9226.71,151399
2020.05.11,0:00,9200.09,9347.34,9127.34,9288.59,167203
2020.05.12,0:00,9290.34,9353.59,9049.84,9052.84,189384
2020.05.13,0:00,9053.84,9210.71,8886.84,9020.59,238962
2020.05.14,0:00,9023.21,9111.97,8855.71,9096.97,245054
2020.05.15,0:00,9091.97,9157.59,8933.71,9105.34,216908
2020.05.18,0:00,9138.34,9369.47,9120.21,9324.71,173429
2020.05.19,0:00,9326.71,9424.09,9291.21,9304.21,188559
2020.05.20,0:00,9290.34,9499.71,9277.47,9496.47,162146
2020.05.21,0:00,9501.34,9513.09,9356.97,9362.71,171882
2020.05.22,0:00,9362.34,9421.84,9246.09,9410.34,168734
2020.05.25,0:00,9397.59,9540.34,9395.97,9534.71,57866
2020.05.26,0:00,9532.71,9607.84,9377.21,9415.47,162597
2020.05.27,0:00,9412.34,9511.97,9178.71,9446.71,189521
2020.05.28,0:00,9436.84,9570.71,9325.84,9464.21,181029
2020.05.29,0:00,9455.97,9584.71,9375.59,9579.34,184222
2020.06.01,0:00,9505.84,9608.97,9453.34,9597.09,152158
2020.06.02,0:00,9592.71,9673.21,9510.21,9662.47,141928
2020.06.03,0:00,9661.47,9732.71,9639.71,9694.34,153512
2020.06.04,0:00,9690.84,9745.47,9574.97,9645.97,172898
2020.06.05,0:00,9642.84,9847.21,9604.97,9810.21,167787
2020.06.08,0:00,9819.84,9903.34,9749.21,9886.34,159311
2020.06.09,0:00,9887.34,10007.47,9814.84,9963.47,167169
2020.06.10,0:00,9964.34,10156.97,9961.21,10088.34,177738
2020.06.11,0:00,10085.09,10106.47,9584.71,9620.34,250675
2020.06.12,0:00,9611.71,9848.71,9495.84,9646.09,212818
2020.06.15,0:00,9520.84,9815.47,9383.21,9813.21,178401
2020.06.16,0:00,9811.97,10015.31,9798.34,9969.97,195028
2020.06.17,0:00,9955.71,10058.47,9926.84,9996.71,162886
2020.06.18,0:00,9988.21,10039.84,9877.59,9999.71,173136
2020.06.19,0:00,9994.59,10123.34,9927.84,9930.21,176138
2020.06.22,0:00,9872.47,10146.59,9854.59,10133.71,162587
2020.06.23,0:00,10135.47,10308.84,9985.97,10189.47,173259
2020.06.24,0:00,10194.97,10253.97,9940.09,10026.97,212630
2020.06.25,0:00,10021.09,10118.97,9898.34,10108.71,192801
2020.06.26,0:00,10103.34,10132.47,9838.59,9880.84,189298
2020.06.29,0:00,9796.09,10008.47,9744.34,9997.34,192308
2020.06.30,0:00,9991.21,10182.34,9952.34,10149.47,164282
2020.07.01,0:00,10149.34,10322.34,10087.34,10268.71,155730
2020.07.02,0:00,10268.84,10434.84,10260.09,10360.71,161737
2020.07.03,0:00,10362.34,10401.21,10321.09,10340.47,51577
2020.07.06,0:00,10359.21,10624.84,10352.84,10608.21,163823
2020.07.07,0:00,10613.71,10705.97,10516.71,10537.71,180458
2020.07.08,0:00,10536.59,10684.97,10517.21,10683.84,182974
2020.07.09,0:00,10695.34,10786.59,10573.47,10736.21,187254
2020.07.10,0:00,10738.34,10855.59,10638.59,10851.34,183825
2020.07.13,0:00,10861.71,11072.09,10576.84,10614.09,209182
2020.07.14,0:00,10616.21,10706.84,10373.21,10657.97,247988
2020.07.15,0:00,10731.84,10780.34,10567.84,10704.09,212645
2020.07.16,0:00,10706.21,10713.47,10490.59,10548.47,202984
2020.07.17,0:00,10553.34,10683.34,10538.84,10634.71,155008
2020.07.20,0:00,10635.59,10975.21,10560.84,10960.59,167113
2020.07.21,0:00,10962.84,11071.71,10796.59,10856.34,188127
2020.07.22,0:00,10864.09,10926.71,10773.47,10856.71,177487
2020.07.23,0:00,10859.84,10949.84,10528.34,10577.71,203839
2020.07.24,0:00,10580.34,10608.97,10315.59,10470.21,218086
2020.07.27,0:00,10496.09,10694.34,10413.97,10693.09,168719
2020.07.28,0:00,10692.47,10768.71,10527.09,10560.71,175520
2020.07.29,0:00,10573.47,10711.47,10525.47,10710.97,147588
2020.07.30,0:00,10708.59,10907.21,10514.71,10903.59,192113
2020.07.31,0:00,10920.09,10950.97,10703.47,10914.97,210620
2020.08.03,0:00,10942.09,11084.97,10888.09,11064.59,157400
2020.08.04,0:00,11064.47,11107.97,10995.21,11091.47,157008
2020.08.05,0:00,11089.84,11157.09,11069.09,11108.84,138444
2020.08.06,0:00,11104.34,11282.34,11063.47,11268.97,159942
2020.08.07,0:00,11267.21,11290.97,11044.59,11133.59,185508
2020.08.10,0:00,11146.34,11155.59,10939.34,11089.71,164644
2020.08.11,0:00,11078.09,11164.97,10855.84,10920.59,183978
2020.08.12,0:00,10949.59,11191.34,10888.59,11123.59,165550
2020.08.13,0:00,11121.21,11273.84,11101.47,11189.21,159794
2020.08.14,0:00,11187.57,11244.57,11103.71,11144.71,152996
2020.08.17,0:00,11155.84,11305.97,11155.84,11292.21,113721
2020.08.18,0:00,11289.59,11421.59,11275.84,11419.97,129196
2020.08.19,0:00,11416.34,11440.84,11302.47,11324.34,138678
2020.08.20,0:00,11319.09,11498.47,11224.34,11482.09,152106
2020.08.21,0:00,11483.21,11578.59,11409.34,11566.84,163069
2020.08.24,0:00,11589.09,11727.84,11531.84,11636.47,182862
2020.08.25,0:00,11639.47,11745.71,11578.34,11739.84,164183
2020.08.26,0:00,11742.09,12005.59,11730.71,11988.84,169477
2020.08.27,0:00,11985.71,12049.47,11838.84,11950.34,196548
2020.08.28,0:00,11955.34,12021.47,11924.09,11989.84,184733
2020.08.31,0:00,12004.97,12168.71,11990.71,12111.21,173426
2020.09.01,0:00,12114.59,12331.71,12096.84,12331.21,176692
2020.09.02,0:00,12322.59,12468.21,12172.59,12410.47,202945
2020.09.03,0:00,12406.97,12436.34,11659.09,11801.09,233815
2020.09.04,0:00,11728.97,11842.71,11138.84,11545.34,282661
2020.09.07,0:00,11539.71,11542.71,11303.97,11497.84,88054
2020.09.08,0:00,11502.34,11580.21,11041.59,11044.09,249354
2020.09.09,0:00,11000.21,11482.71,10935.59,11374.09,233170
2020.09.10,0:00,11388.09,11570.21,11091.71,11179.59,244606
2020.09.11,0:00,11203.84,11358.71,10940.09,11065.47,171164
2020.09.14,0:00,11114.34,11363.09,11104.71,11274.59,174289
2020.09.15,0:00,11290.97,11494.97,11248.21,11461.59,158864
2020.09.16,0:00,11466.47,11548.97,11236.59,11262.97,180923
2020.09.17,0:00,11261.09,11301.21,10917.59,11082.59,220144
2020.09.18,0:00,11077.47,11178.59,10760.97,10946.59,209761
2020.09.21,0:00,10942.09,11027.47,10676.34,10999.21,240631
2020.09.22,0:00,10983.09,11207.21,10916.34,11168.71,212628
2020.09.23,0:00,11174.84,11238.47,10804.84,10836.59,217169
2020.09.24,0:00,10822.59,11030.59,10680.21,10927.21,255034
2020.09.25,0:00,10935.97,11183.09,10833.34,11152.47,203087
2020.09.28,0:00,11169.21,11416.34,11157.34,11407.09,177779
2020.09.29,0:00,11398.47,11460.84,11300.97,11330.59,175579
2020.09.30,0:00,11327.09,11536.84,11179.09,11368.59,221131
2020.10.01,0:00,11393.84,11608.59,11391.97,11582.84,191753
2020.10.02,0:00,11578.34,11613.97,11220.24,11248.09,238916
2020.10.05,0:00,11327.84,11513.47,11282.87,11486.21,157515
2020.10.06,0:00,11487.09,11538.84,11211.71,11221.09,183677
2020.10.07,0:00,11231.84,11520.71,11222.71,11489.47,158305
2020.10.08,0:00,11486.71,11593.47,11485.34,11574.84,147183
2020.10.09,0:00,11578.21,11738.84,11568.71,11738.59,133068
2020.10.12,0:00,11724.97,12205.97,11704.97,12098.34,190124
2020.10.13,0:00,12109.09,12257.84,12027.47,12088.59,226220
2020.10.14,0:00,12088.84,12185.09,11910.09,11951.34,191962
2020.10.15,0:00,11957.47,11989.84,11745.59,11891.21,198716
2020.10.16,0:00,11900.97,12033.84,11803.84,11808.47,177564
2020.10.19,0:00,11836.09,11961.84,11606.47,11706.09,185836
2020.10.20,0:00,11717.21,11803.09,11610.34,11662.97,205178
2020.10.21,0:00,11688.84,11790.34,11597.21,11699.09,197396
2020.10.22,0:00,11685.84,11735.71,11525.09,11669.71,178592
2020.10.23,0:00,11684.97,11704.47,11564.97,11674.47,158022
2020.10.26,0:00,11646.34,11708.84,11357.34,11510.84,188756
2020.10.27,0:00,11511.84,11635.47,11491.34,11566.84,176370
2020.10.28,0:00,11566.21,11578.59,11137.09,11189.84,225774
2020.10.29,0:00,11195.59,11469.59,11157.09,11256.71,221413
2020.10.30,0:00,11224.21,11293.09,10958.09,11084.59,250067
2020.11.02,0:00,11041.84,11223.97,10955.59,11086.84,213868
2020.11.03,0:00,11082.97,11359.59,11076.71,11259.34,189452
2020.11.04,0:00,11277.21,11850.34,11242.59,11821.21,308432
2020.11.05,0:00,11836.47,12125.09,11777.71,12098.47,209573
2020.11.06,0:00,12088.59,12114.97,11876.09,12094.09,203844
2020.11.09,0:00,12158.71,12414.97,11821.34,11853.84,254891
2020.11.10,0:00,11871.59,11908.71,11512.34,11631.59,272240
2020.11.11,0:00,11636.47,11924.97,11583.97,11900.84,199571
2020.11.12,0:00,11905.97,11980.59,11781.84,11867.59,208265
2020.11.13,0:00,11863.59,11957.09,11806.59,11949.84,167431
2020.11.16,0:00,11963.34,12068.21,11857.84,12045.59,180193
2020.11.17,0:00,12081.71,12103.34,11961.09,11974.71,158227
2020.11.18,0:00,11975.97,12029.84,11865.71,11876.71,166740
2020.11.19,0:00,11877.34,12002.09,11807.47,11967.47,156442
2020.11.20,0:00,11957.09,12022.59,11875.71,11887.47,139206
2020.11.23,0:00,11896.47,12003.84,11811.59,11919.47,147953
2020.11.24,0:00,11917.84,12106.34,11875.84,12103.71,143852
2020.11.25,0:00,12099.09,12177.59,12080.47,12168.47,146909
2020.11.26,0:00,12172.71,12223.47,12127.84,12155.84,44387
2020.11.27,0:00,12156.21,12307.47,12136.59,12271.84,85605
2020.11.30,0:00,12293.71,12335.47,12086.34,12318.34,176640
2020.12.01,0:00,12328.21,12513.09,12307.47,12460.34,160006
2020.12.02,0:00,12460.59,12473.47,12316.09,12463.97,146332
2020.12.03,0:00,12474.09,12539.59,12443.84,12487.21,131119
2020.12.04,0:00,12487.59,12533.09,12448.21,12505.34,113920
2020.12.07,0:00,12522.97,12612.47,12473.34,12571.09,132144
2020.12.08,0:00,12575.97,12652.59,12503.09,12647.52,129761
2020.12.09,0:00,12663.29,12673.92,12306.79,12350.92,171584
2020.12.10,0:00,12343.42,12449.79,12218.29,12387.79,178781
2020.12.11,0:00,12391.04,12413.04,12237.16,12368.16,162603
2020.12.14,0:00,12422.66,12546.42,12388.29,12468.92,156523
2020.12.15,0:00,12473.42,12601.66,12420.04,12591.79,147975
2020.12.16,0:00,12597.29,12701.04,12565.79,12673.16,140506
2020.12.17,0:00,12676.79,12764.42,12668.16,12750.66,135058
2020.12.18,0:00,12743.79,12786.92,12609.29,12737.29,159502
2020.12.21,0:00,12762.04,12780.16,12460.42,12696.04,237065
2020.12.22,0:00,12712.04,12765.92,12600.29,12712.79,195021
2020.12.23,0:00,12708.79,12745.16,12630.16,12662.79,176797
2020.12.24,0:00,12668.42,12731.29,12638.04,12709.29,100780
2020.12.28,0:00,12667.79,12858.42,12665.92,12844.54,137436
2020.12.29,0:00,12848.04,12921.04,12812.54,12861.16,150411
2020.12.30,0:00,12862.29,12913.04,12825.66,12846.54,144194
2020.12.31,0:00,12848.92,12902.29,12803.66,12892.04,118305
2021.01.04,0:00,12903.79,12965.66,12529.79,12694.66,214315
2021.01.05,0:00,12692.54,12817.79,12617.92,12813.04,191722
2021.01.06,0:00,12813.42,12852.92,12502.04,12669.54,260896
2021.01.07,0:00,12670.16,12968.79,12657.79,12935.92,183366
2021.01.08,0:00,12941.16,13128.54,12928.92,13124.66,188449
2021.01.11,0:00,13093.54,13115.16,12884.54,12916.54,184708
2021.01.12,0:00,12928.79,12970.79,12777.54,12891.79,177520
2021.01.13,0:00,12890.79,13010.42,12831.04,12981.16,156523
2021.01.14,0:00,12984.79,13039.16,12891.54,12909.29,160996
2021.01.15,0:00,12922.79,12940.79,12753.79,12782.16,195550
2021.01.18,0:00,12786.29,12826.66,12737.16,12821.54,61873
2021.01.19,0:00,12823.66,13040.16,12821.92,13039.79,154598
2021.01.20,0:00,13041.29,13333.42,13027.42,13295.54,154821
2021.01.21,0:00,13297.79,13397.92,13295.92,13351.16,39606
2021.01.22,0:00,13402.93,13410.3,13310.05,13367.55,163472
2021.01.25,0:00,13379.55,13564.3,13198.67,13472.3,198961
2021.01.26,0:00,13468.3,13609.3,13389.43,13561.3,172465
2021.01.27,0:00,13560.55,13596.67,12894.8,13070.3,252378
2021.01.28,0:00,13061.05,13403.3,12916.3,13162.05,288947
2021.01.29,0:00,13167.43,13194.93,12843.8,12898.17,284372
2021.02.01,0:00,12860.55,13280.93,12739.67,13244.05,238086
2021.02.02,0:00,13242.05,13518.3,13241.55,13510.05,195742
2021.02.03,0:00,13519.17,13595.93,13399.3,13426.67,183448
2021.02.04,0:00,13439.05,13577.8,13355.17,13572.3,166255
2021.02.05,0:00,13567.17,13644.43,13527.43,13610.93,158034
2021.02.08,0:00,13629.3,13698.05,13603.3,13691.8,146787
2021.02.09,0:00,13690.55,13741.43,13640.55,13704.67,136241
2021.02.10,0:00,13704.8,13776.55,13526.55,13672.67,178282
2021.02.11,0:00,13670.93,13749.17,13620.93,13715.93,162983
2021.02.12,0:00,13716.43,13823.3,13652.05,13823.05,139673
2021.02.15,0:00,13837.55,13886.8,13818.3,13880.67,43714
2021.02.16,0:00,13880.43,13908.43,13722.05,13759.67,170748
2021.02.17,0:00,13758.67,13787.8,13549.43,13704.05,190745
2021.02.18,0:00,13704.93,13727.05,13474.3,13645.05,199589
2021.02.19,0:00,13642.8,13733.8,13539.05,13572.93,194404
2021.02.22,0:00,13408.03,13449.93,13220.17,13226.43,298210
2021.02.23,0:00,13233.17,13340.93,12763.3,13165.67,510799
2021.02.24,0:00,13051.73,13339.67,12967.35,13319.3,265766
2021.02.25,0:00,13305.43,13359.43,12771.3,12795.05,576686
2021.02.26,0:00,12801.3,13094.05,12670.43,12894.17,610889
2021.03.01,0:00,12961.55,13322.43,12951.05,13317.93,334578
2021.03.02,0:00,13316.17,13332.67,13054.23,13060.73,408533
2021.03.03,0:00,13064.23,13196.85,12668.73,12683.35,483111
2021.03.04,0:00,12685.47,12799.85,12309.97,12434.35,666574
2021.03.05,0:00,12438.73,12700.6,12211.73,12659.35,637181
2021.03.08,0:00,12717.85,12763.1,12288.73,12338.97,501827
2021.03.09,0:00,12341.1,12871.47,12331.23,12792.1,377067
2021.03.10,0:00,12815.73,12997.1,12708.1,12790.47,456492
2021.03.11,0:00,12792.85,13120.6,12725.85,13046.47,333744
2021.03.12,0:00,13055.23,13094.47,12772.1,12938.23,291235
2021.03.15,0:00,12958.23,13100.23,12875.85,13084.6,307437
2021.03.16,0:00,13086.1,13298.47,13059.1,13163.23,293702
2021.03.17,0:00,13164.73,13285.23,12943.73,13185.23,388733
2021.03.18,0:00,13193.1,13280.47,12780.6,12808.85,424608
2021.03.19,0:00,12818.1,12914.85,12699.97,12847.23,414325
2021.03.22,0:00,12830.97,13170.23,12805.97,13075.97,296343
2021.03.23,0:00,13080.35,13184.73,12992.23,13043.73,377667
2021.03.24,0:00,13063.47,13157.6,12797.1,12810.1,394812
2021.03.25,0:00,12813.1,12872.85,12622.35,12803.1,481667
2021.03.26,0:00,12805.85,13001.23,12688.6,12972.23,375596
2021.03.29,0:00,12981.73,13018.23,12820.1,12979.6,425158
2021.03.30,0:00,12987.73,12998.73,12792.23,12907.1,332975
2021.03.31,0:00,12905.97,13169.35,12875.47,13100.6,262150
2021.04.01,0:00,13103.73,13342.73,13103.1,13338.47,244557
2021.04.02,0:00,13341.1,13402.97,13335.97,13357.85,33523
2021.04.05,0:00,13346.23,13626.85,13314.1,13611.1,173685
2021.04.06,0:00,13613.1,13663.47,13534.73,13592.6,257364
2021.04.07,0:00,13591.47,13651.35,13522.35,13631.35,245466
2021.04.08,0:00,13629.23,13798.6,13625.35,13797.35,233135
2021.04.09,0:00,13797.23,13850.1,13657.85,13819.97,252087
2021.04.12,0:00,13826.1,13841.97,13743.35,13834.85,268398
2021.04.13,0:00,13834.97,14004.1,13783.6,13985.1,268397
2021.04.14,0:00,13985.73,14038.85,13782.97,13835.97,317643
2021.04.15,0:00,13836.47,14041.1,13798.73,14005.35,270425
2021.04.16,0:00,14002.85,14066.47,13959.47,14027.97,261576
2021.04.19,0:00,13995.97,14061.73,13831.1,13902.6,333333
2021.04.20,0:00,13907.97,13943.47,13729.85,13744.6,344821
2021.04.21,0:00,13752.1,13938.97,13710.97,13903.35,294845
2021.04.22,0:00,13903.97,13955.97,13714.1,13773.73,353549
2021.04.23,0:00,13767.35,13991.03,13750.73,13924.53,242248
2021.04.26,0:00,13926.03,14049.77,13876.03,14033.53,238076
2021.04.27,0:00,14034.9,14062.27,13926.03,13963.53,226825
2021.04.28,0:00,13967.4,14005.4,13891.4,13981.4,268871
2021.04.29,0:00,13980.15,14076.65,13832.77,13958.53,299432
2021.04.30,0:00,13956.03,13969.53,13832.9,13879.65,311456
2021.05.03,0:00,13889.9,13960.15,13782.15,13795.03,260651
2021.05.04,0:00,13795.27,13801.65,13390.15,13529.9,343917
2021.05.05,0:00,13535.27,13674.53,13473.65,13494.4,281600
2021.05.06,0:00,13495.27,13621.03,13399.27,13614.4,331119
2021.05.07,0:00,13623.4,13825.15,13596.15,13723.53,290519
2021.05.10,0:00,13721.03,13757.4,13311.9,13317.03,295904
2021.05.11,0:00,13322.15,13382.15,13072.4,13322.27,452703
2021.05.12,0:00,13324.27,13357.53,12970.77,12974.53,461225
2021.05.13,0:00,12985.53,13229.9,12925.4,13096.03,446581
2021.05.14,0:00,13099.4,13431.53,13076.03,13398.65,272408
2021.05.17,0:00,13389.15,13453.15,13191.03,13320.4,323441
2021.05.18,0:00,13316.4,13440.4,13185.27,13193.77,253846
2021.05.19,0:00,13189.27,13247.65,12959.03,13223.77,418278
2021.05.20,0:00,13222.53,13525.77,13156.4,13491.15,261397
2021.05.21,0:00,13494.15,13572.53,13401.15,13415.65,257250
2021.05.24,0:00,13391.15,13687.03,13361.27,13651.03,212870
2021.05.25,0:00,13650.27,13739.53,13609.9,13671.4,255117
2021.05.26,0:00,13668.27,13731.65,13659.27,13707.03,206424
2021.05.27,0:00,13703.77,13724.15,13624.15,13694.53,234830
2021.05.28,0:00,13694.15,13767.03,13664.9,13696.65,192902
2021.05.31,0:00,13700.65,13722.65,13654.77,13657.65,55450
2021.06.01,0:00,13659.77,13776.4,13596.53,13651.27,225904
2021.06.02,0:00,13649.4,13715.15,13605.77,13679.15,224393
2021.06.03,0:00,13682.53,13707.65,13463.4,13533.77,284475
2021.06.04,0:00,13534.65,13783.9,13470.9,13758.9,220098
2021.06.07,0:00,13777.03,13822.03,13691.9,13821.65,230007
2021.06.08,0:00,13816.4,13915.77,13741.27,13811.03,258279
2021.06.09,0:00,13812.53,13902.9,13802.65,13810.4,216817
2021.06.10,0:00,13812.77,13973.65,13725.65,13970.4,232904
2021.06.11,0:00,13973.53,13998.4,13933.9,13994.77,213300
2021.06.14,0:00,14000.53,14132.4,13966.4,14116.27,184790
2021.06.15,0:00,14118.53,14161.65,14007.4,14043.53,203405
2021.06.16,0:00,14043.27,14101.77,13836.9,13936.27,257037
2021.06.17,0:00,13946.15,14206.65,13847.65,14185.15,324725
2021.06.18,0:00,14184.03,14212.4,14019.4,14050.15,332249
2021.06.21,0:00,14020.77,14153.27,13966.9,14145.53,319373
2021.06.22,0:00,14146.03,14289.53,14076.03,14279.15,248188
2021.06.23,0:00,14281.4,14326.03,14243.53,14285.77,214267
2021.06.24,0:00,14285.4,14431.9,14281.53,14368.4,211666
2021.06.25,0:00,14370.03,14404.15,14323.53,14333.53,208078
2021.06.28,0:00,14351.9,14527.53,14342.53,14510.65,205709
2021.06.29,0:00,14509.03,14595.03,14476.53,14592.4,200013
2021.06.30,0:00,14594.9,14609.27,14525.4,14562.53,223414
2021.07.01,0:00,14564.15,14613.4,14480.15,14548.77,231090
2021.07.02,0:00,14546.03,14735.53,14521.15,14718.53,207710
2021.07.05,0:00,14709.9,14728.03,14681.65,14699.53,68800
2021.07.06,0:00,14699.65,14795.53,14634.53,14768.4,267315
2021.07.07,0:00,14768.65,14892.77,14735.53,14816.77,275398
2021.07.08,0:00,14817.03,14828.77,14548.4,14720.15,407396
2021.07.09,0:00,14718.65,14843.27,14648.03,14822.77,259963
2021.07.12,0:00,14847.65,14900.03,14796.77,14887.03,225742
